paper,source,section,page,kind,raw,link,context
s41597-026-07353-6_reference.pdf,grobid_tei,full_tei_text,,doi,doi: 10.1038/s41597-025-04799-y.URLhttps://doi.org/10.1038/s41597-025-04799-y.JoséGescilam,https://doi.org/10.1038/s41597-025-04799-y.URLhttps://doi.org/10.1038/s41597-025-04799-y.JoséGescilam,"iang Cao, Yong Zhao, and Hui Lu. Underground well water level observation grid dataset from 2005 to 2022. Scientific Data, 12(1):728, May 2025. ISSN 2052-4463. doi: 10.1038/s41597-025-04799-y.URLhttps://doi.org/10.1038/s41597-025-04799-y.JoséGescilam SMUchôa PauloTarso SOliveira AndréSBallarin DidierGastmans AAJamil BridgetRAnache ClyvihkRScanlon Camacho JValmor EdsonCFreddo Filho Wendland 10.1038/s41597-02"
s41597-026-07353-6_reference.pdf,grobid_tei,full_tei_text,,doi,10.1038/s41597-025-05843-7Agroundwaterwelldatabasefor,https://doi.org/10.1038/s41597-025-05843-7Agroundwaterwelldatabasefor,"99-y.JoséGescilam SMUchôa PauloTarso SOliveira AndréSBallarin DidierGastmans AAJamil BridgetRAnache ClyvihkRScanlon Camacho JValmor EdsonCFreddo Filho Wendland 10.1038/s41597-025-05843-7Agroundwaterwelldatabasefor Brazil (GWDBrazil). Scientific Data September 2025 12 1582 José Gescilam S. M. Uchôa, Paulo Tarso S. Oliveira, André S. Ballarin, Didier Gastmans, Jamil A. A."
s41597-026-07353-6_reference.pdf,grobid_tei,full_tei_text,,doi,doi: 10.1038/s41597-025-05843-7.URLhttps://doi.org/10.1038/s41597-025-05843-7.Multi-decadalgroundwaterobservationsrevealsurprisingly,https://doi.org/10.1038/s41597-025-05843-7.URLhttps://doi.org/10.1038/s41597-025-05843-7.Multi-decadalgroundwaterobservationsrevealsurprisingly,"Valmor J. Freddo Filho, and Edson C. Wendland. A groundwater well database for Brazil (GWDBrazil). Scientific Data, 12(1):1582, September 2025. ISSN 2052-4463. doi: 10.1038/s41597-025-05843-7.URLhttps://doi.org/10.1038/s41597-025-05843-7.Multi-decadalgroundwaterobservationsrevealsurprisingly stable levels in southwest-ern Europe RafaelChávez GarcíaSilva RobertReinecke KNadim DavidACopty EssamBarry DavidHeggy Labat PaoloPier DietrichRoggero Borchard"
s41597-026-07353-6_reference.pdf,grobid_tei,full_tei_text,,doi,10.1038/s43247-024-01554-wCommunicationsEarth,https://doi.org/10.1038/s43247-024-01554-wCommunicationsEarth,"rcíaSilva RobertReinecke KNadim DavidACopty EssamBarry DavidHeggy Labat PaoloPier DietrichRoggero Borchardt JMichael Rode SeifeddineJaime Gómez-Hernández Jomaa 10.1038/s43247-024-01554-wCommunicationsEarth & Environment 2662-4435 5 1 387 July 2024 Rafael Chávez García Silva, Robert Reinecke, Nadim K. Copty, David A. Barry, Essam Heggy, David Labat, Pier Paolo Rog"
s41597-026-07353-6_reference.pdf,grobid_tei,full_tei_text,,doi,doi: 10.1038/s43247-024-01554-w.URLhttps://doi.org/10.1038/s43247-024-01554-w.GEMS-GER:AMachineLearningBenchmarkDataset,https://doi.org/10.1038/s43247-024-01554-w.URLhttps://doi.org/10.1038/s43247-024-01554-w.GEMS-GER:AMachineLearningBenchmarkDataset,"l groundwater observations reveal surprisingly stable levels in southwest- ern Europe. Communications Earth & Environment, 5(1):387, July 2024. ISSN 2662-4435. doi: 10.1038/s43247-024-01554-w.URLhttps://doi.org/10.1038/s43247-024-01554-w.GEMS-GER:AMachineLearningBenchmarkDataset of Long-Term Groundwater Levels MOhmer TLiesch BHabbel BHeudorfer MGomez PClos MNölscher SBroda 10.5194/essd-2025-321GermanywithMeteorologicalForcingsand Site-"
s41597-026-07353-6_reference.pdf,grobid_tei,full_tei_text,,doi,10.5194/essd-2025-321GermanywithMeteorologicalForcingsand,https://doi.org/10.5194/essd-2025-321GermanywithMeteorologicalForcingsand,"38/s43247-024-01554-w.GEMS-GER:AMachineLearningBenchmarkDataset of Long-Term Groundwater Levels MOhmer TLiesch BHabbel BHeudorfer MGomez PClos MNölscher SBroda 10.5194/essd-2025-321GermanywithMeteorologicalForcingsand Site-Specific Environmental Features Copernicus Publications August 2025 2025 M. Ohmer, T. Liesch, B. Habbel, B. Heudorfer, M. Gomez, P. Clos, M. Nölscher, and"
s41597-026-07353-6_reference.pdf,grobid_tei,full_tei_text,,doi,doi: 10.5194/essd-2025-321.URLhttps://essd.copernicus.org/preprints/essd-2025-321/.Publisher:CopernicusPublications.GlobalGroundwater,https://doi.org/10.5194/essd-2025-321.URLhttps://essd.copernicus.org/preprints/essd-2025-321/.Publisher:CopernicusPublications.GlobalGroundwater,"vels in Germany with Meteorological Forcings and Site-Specific Environmental Features. Earth Syst. Sci. Data Discuss., 2025: 1-30, August 2025. ISSN 1866-3591. doi: 10.5194/essd-2025-321.URLhttps://essd.copernicus.org/preprints/essd-2025-321/.Publisher:CopernicusPublications.GlobalGroundwater Monitoring Network (GGMN) -IGRAC Igrac 10.58154/6Z0Y-DA342025IGRAC.GlobalGroundwaterMonitoring Network (GGMN) -IGRAC, 2025. URL https://ggmn.un-igrac.org.https"
s41597-026-07353-6_reference.pdf,grobid_tei,full_tei_text,,doi,10.58154/6Z0Y-DA342025IGRAC.GlobalGroundwaterMonitoring,https://doi.org/10.58154/6Z0Y-DA342025IGRAC.GlobalGroundwaterMonitoring,"essd-2025-321.URLhttps://essd.copernicus.org/preprints/essd-2025-321/.Publisher:CopernicusPublications.GlobalGroundwater Monitoring Network (GGMN) -IGRAC Igrac 10.58154/6Z0Y-DA342025IGRAC.GlobalGroundwaterMonitoring Network (GGMN) -IGRAC, 2025. URL https://ggmn.un-igrac.org.https://doi.org/10.58154/6Z0Y-DA34.GROW:AGlobalTimeSeriesDatasetfor Groundwater Studies within the E"
s41597-026-07353-6_reference.pdf,grobid_tei,full_tei_text,,doi,"10.31223/X5673TJune2025AnnemarieBäthge,",https://doi.org/10.31223/X5673TJune2025AnnemarieBäthge,"arkCuthbert JanHFleckenstein MartinaFloerke IngeDe Graaf SebastianGnann AndreasHartmann XanderHuggins NilsMoosdorf YoshihideWada ThorstenWagener RobertReinecke 10.31223/X5673TJune2025AnnemarieBäthge, Claudia Ruz Vargas, Gunnar Lischeid, Raoul Collenteur, Mark Cuthbert, Jan H. Fleckenstein, Martina Floerke, Inge De Graaf, Sebastian Gnann, Andreas Hartmann, X"
s41597-026-07353-6_reference.pdf,grobid_tei,full_tei_text,,doi,10.1029/2006WR005653WaterResourcesResearch0043-139743,https://doi.org/10.1029/2006WR005653WaterResourcesResearch0043-139743,"Mountainsoftheworld, water towers for humanity: Typology, mapping, and global significance DanielViviroli HansHDürr BrunoMesserli MichelMeybeck RolfWeingartner 10.1029/2006WR005653WaterResourcesResearch0043-139743 7 July 2007 Ltd Daniel Viviroli, Hans H. Dürr, Bruno Messerli, Michel Meybeck, and Rolf Weingartner. Mountains of the world, water towers for humanity: Typolog"
s41597-026-07353-6_reference.pdf,grobid_tei,full_tei_text,,doi,10.1007/s10040-006-0136-yHydrogeologyJournal1435-0157154,https://doi.org/10.1007/s10040-006-0136-yHydrogeologyJournal1435-0157154,"WR005653.URLhttps://doi.org/10.1029/2006WR005653.Publisher:JohnWiley & Sons, Ltd. Hydrogeological mapping in Switzerland MarcSchürch RonaldKozel LaurentJemelin 10.1007/s10040-006-0136-yHydrogeologyJournal1435-0157154 June 2007 Marc Schürch, Ronald Kozel, and Laurent Jemelin. Hydrogeological mapping in Switzerland. Hydro- geology Journal, 15(4):799-808, June 2007. ISSN 1435-"
s41597-026-07353-6_reference.pdf,grobid_tei,full_tei_text,,doi,doi: 10.1007/s10040-006-0136-y.URLhttps://doi.org/10.1007/s10040-006-0136-y.SPASS-newgriddedclimatologicalsnow,https://doi.org/10.1007/s10040-006-0136-y.URLhttps://doi.org/10.1007/s10040-006-0136-y.SPASS-newgriddedclimatologicalsnow,"2007 Marc Schürch, Ronald Kozel, and Laurent Jemelin. Hydrogeological mapping in Switzerland. Hydro- geology Journal, 15(4):799-808, June 2007. ISSN 1435-0157. doi: 10.1007/s10040-006-0136-y.URLhttps://doi.org/10.1007/s10040-006-0136-y.SPASS-newgriddedclimatologicalsnow datasets for Switzerland: potential and limitations CMarty AMichel TJonas CSteijn RMuelchi SKotlarski 10.5194/tc-19-4391-2025TheCryosphere19102025 C. Marty, A."
s41597-026-07353-6_reference.pdf,grobid_tei,full_tei_text,,doi,10.5194/tc-19-4391-2025TheCryosphere19102025,https://doi.org/10.5194/tc-19-4391-2025TheCryosphere19102025,"1007/s10040-006-0136-y.SPASS-newgriddedclimatologicalsnow datasets for Switzerland: potential and limitations CMarty AMichel TJonas CSteijn RMuelchi SKotlarski 10.5194/tc-19-4391-2025TheCryosphere19102025 C. Marty, A. Michel, T. Jonas, C. Steijn, R. Muelchi, and S. Kotlarski. SPASS -new gridded clima- tological snow datasets for Switzerland: potential and limita"
s41597-026-07353-6_reference.pdf,grobid_tei,full_tei_text,,doi,doi: 10.5194/tc-19-4391-2025.URLhttps://tc.copernicus.org/articles/19/4391/2025/.Theswissgroundwaterdatabase,https://doi.org/10.5194/tc-19-4391-2025.URLhttps://tc.copernicus.org/articles/19/4391/2025/.Theswissgroundwaterdatabase,"uelchi, and S. Kotlarski. SPASS -new gridded clima- tological snow datasets for Switzerland: potential and limitations. The Cryosphere, 19(10):4391-4407, 2025. doi: 10.5194/tc-19-4391-2025.URLhttps://tc.copernicus.org/articles/19/4391/2025/.Theswissgroundwaterdatabase RaoulCollenteur ChristianMoeck 10.5281/zenodo.14260400February2026RaoulCollenteurand Christian Moeck. The swiss groundwater database, February 2026. URL https:"
s41597-026-07353-6_reference.pdf,grobid_tei,full_tei_text,,doi,10.5281/zenodo.14260400February2026RaoulCollenteurand,https://doi.org/10.5281/zenodo.14260400February2026RaoulCollenteurand,"0):4391-4407, 2025. doi: 10.5194/tc-19-4391-2025.URLhttps://tc.copernicus.org/articles/19/4391/2025/.Theswissgroundwaterdatabase RaoulCollenteur ChristianMoeck 10.5281/zenodo.14260400February2026RaoulCollenteurand Christian Moeck. The swiss groundwater database, February 2026. URL https://doi.org/10.5281/zenodo.14260400.Areviewonmissinghydrologicaldata processing YongboG"
s41597-026-07353-6_reference.pdf,grobid_tei,full_tei_text,,doi,10.1007/s12665-018-7228-6EnvironmentalEarthSciences1866-629977,https://doi.org/10.1007/s12665-018-7228-6EnvironmentalEarthSciences1866-629977,"February 2026. URL https://doi.org/10.5281/zenodo.14260400.Areviewonmissinghydrologicaldata processing YongboGao ChristophMerz GunnarLischeid MichaelSchneider 10.1007/s12665-018-7228-6EnvironmentalEarthSciences1866-629977 2 47 January 2018 Yongbo Gao, Christoph Merz, Gunnar Lischeid, and Michael Schneider. A review on missing hydro- logical data processing. Environmental Earth S"
s41597-026-07353-6_reference.pdf,grobid_tei,full_tei_text,,doi,doi: 10.1007/s12665-018-7228-6.URLhttps://doi.org/10.1007/s12665-018-7228-6.Modelingirregularlyspacedresidualseries,https://doi.org/10.1007/s12665-018-7228-6.URLhttps://doi.org/10.1007/s12665-018-7228-6.Modelingirregularlyspacedresidualseries,"nnar Lischeid, and Michael Schneider. A review on missing hydro- logical data processing. Environmental Earth Sciences, 77(2):47, January 2018. ISSN 1866-6299. doi: 10.1007/s12665-018-7228-6.URLhttps://doi.org/10.1007/s12665-018-7228-6.Modelingirregularlyspacedresidualseries as a continuous stochastic process JRAsmuth MF PBierkens 10.1029/2004WR003726W12404December200541J. R. von Asmuth and M. F. P. Bierkens. Modeling irregularly s"
s41597-026-07353-6_reference.pdf,grobid_tei,full_tei_text,,doi,10.1029/2004WR003726W12404December200541J.,https://doi.org/10.1029/2004WR003726W12404December200541J,"s12665-018-7228-6.URLhttps://doi.org/10.1007/s12665-018-7228-6.Modelingirregularlyspacedresidualseries as a continuous stochastic process JRAsmuth MF PBierkens 10.1029/2004WR003726W12404December200541J. R. von Asmuth and M. F. P. Bierkens. Modeling irregularly spaced residual series as a continu- ous stochastic process. Water Resources Research, 41(12):W12404,"
s41597-026-07353-6_reference.pdf,grobid_tei,full_tei_text,,doi,doi: 10.1029/2004WR003726.URLhttps://onlinelibrary.wiley.com/doi/10.1029/2004WR003726/abstract.ANonparametricTrendTestfor,https://doi.org/10.1029/2004WR003726.URLhttps://onlinelibrary.wiley.com/doi/10.1029/2004WR003726/abstract.ANonparametricTrendTestfor,"kens. Modeling irregularly spaced residual series as a continu- ous stochastic process. Water Resources Research, 41(12):W12404, December 2005. ISSN 1944-7973. doi: 10.1029/2004WR003726.URLhttps://onlinelibrary.wiley.com/doi/10.1029/2004WR003726/abstract.ANonparametricTrendTestfor Seasonal Data With Serial Dependence RobertMHirsch JamesRSlack 10.1029/WR020i006p00727WaterResourcesResearch0043-139720 6 June 1984 Ltd Robert M. Hirsch and Ja"
s41597-026-07353-6_reference.pdf,grobid_tei,full_tei_text,,doi,10.1029/WR020i006p00727WaterResourcesResearch0043-139720,https://doi.org/10.1029/WR020i006p00727WaterResourcesResearch0043-139720,".URLhttps://onlinelibrary.wiley.com/doi/10.1029/2004WR003726/abstract.ANonparametricTrendTestfor Seasonal Data With Serial Dependence RobertMHirsch JamesRSlack 10.1029/WR020i006p00727WaterResourcesResearch0043-139720 6 June 1984 Ltd Robert M. Hirsch and James R. Slack. A Nonparametric Trend Test for Seasonal Data With Serial Dependence. Water Resources Research, 20(6):727-7"
s41597-026-07353-6_reference.pdf,grobid_tei,full_tei_text,,doi,10.5194/hess-29-6221-2025HydrologyandEarthSystemSciences,https://doi.org/10.5194/hess-29-6221-2025HydrologyandEarthSystemSciences,"727.URLhttps://doi.org/10.1029/WR020i006p00727.Publisher:JohnWiley & Sons, Ltd. How to deal w missing input data MGauch FKratzert DKlotz GNearing DCohen OGilon 10.5194/hess-29-6221-2025HydrologyandEarthSystemSciences 29 21 2025 M. Gauch, F. Kratzert, D. Klotz, G. Nearing, D. Cohen, and O. Gilon. How to deal w missing input data. Hydrology and Earth System Sciences, 29(21):6"
s41597-026-07353-6_reference.pdf,grobid_tei,full_tei_text,,doi,doi: 10.5194/hess-29-6221-2025.URLhttps://hess.copernicus.org/articles/29/6221/2025/.ARCHI:ANewRPackage,https://doi.org/10.5194/hess-29-6221-2025.URLhttps://hess.copernicus.org/articles/29/6221/2025/.ARCHI:ANewRPackage,"auch, F. Kratzert, D. Klotz, G. Nearing, D. Cohen, and O. Gilon. How to deal w missing input data. Hydrology and Earth System Sciences, 29(21):6221-6235, 2025. doi: 10.5194/hess-29-6221-2025.URLhttps://hess.copernicus.org/articles/29/6221/2025/.ARCHI:ANewRPackage for Automated Imputation of Regionally Correlated Hydrologic Records FZeno RobinLLevy TimothyJGlas NeilStagnitta Terry 10.1111/gwat.13474Groundwater634July2025"
s41597-026-07353-6_reference.pdf,grobid_tei,full_tei_text,,doi,10.1111/gwat.13474Groundwater634July2025,https://doi.org/10.1111/gwat.13474Groundwater634July2025,"rticles/29/6221/2025/.ARCHI:ANewRPackage for Automated Imputation of Regionally Correlated Hydrologic Records FZeno RobinLLevy TimothyJGlas NeilStagnitta Terry 10.1111/gwat.13474Groundwater634July2025 Ltd Zeno F. Levy, Robin L. Glas, Timothy J. Stagnitta, and Neil Terry. ARCHI: A New R Package for Automated Imputation of Regionally Correlated Hydrologic Reco"
s41597-026-07353-6_reference.pdf,grobid_tei,full_tei_text,,doi,10.5194/gmd-17-7083-2024GeoscientificModelDevelopment202417,https://doi.org/10.5194/gmd-17-7083-2024GeoscientificModelDevelopment202417,"61. Publisher: American Society of Civil Engineers. PyEt v1.3.1: a Python package for the estimation of potential evapotranspiration MVremec RACollenteur SBirk 10.5194/gmd-17-7083-2024GeoscientificModelDevelopment202417 M. Vremec, R. A. Collenteur, and S. Birk. PyEt v1.3.1: a Python package for the estimation of potential evapotranspiration. Geoscientific Model Development, 17"
s41597-026-07353-6_reference.pdf,grobid_tei,full_tei_text,,doi,doi: 10.5194/gmd-17-7083-2024.URLhttps://gmd.copernicus.org/articles/17/7083/2024/.Analysisofnationwide,https://doi.org/10.5194/gmd-17-7083-2024.URLhttps://gmd.copernicus.org/articles/17/7083/2024/.Analysisofnationwide,"enteur, and S. Birk. PyEt v1.3.1: a Python package for the estimation of potential evapotranspiration. Geoscientific Model Development, 17(18):7083-7103, 2024. doi: 10.5194/gmd-17-7083-2024.URLhttps://gmd.copernicus.org/articles/17/7083/2024/.Analysisofnationwide groundwater monitoring networks using lumped-parameter models RaoulACollenteur ChristianMoeck MarioSchirmer SteffenBirk 10.1016/j.jhydrol.2023.130120JournalofH"
s41597-026-07353-6_reference.pdf,grobid_tei,full_tei_text,,doi,10.1016/j.jhydrol.2023.130120JournalofHydrology0022-1694626,https://doi.org/10.1016/j.jhydrol.2023.130120JournalofHydrology0022-1694626,"cles/17/7083/2024/.Analysisofnationwide groundwater monitoring networks using lumped-parameter models RaoulACollenteur ChristianMoeck MarioSchirmer SteffenBirk 10.1016/j.jhydrol.2023.130120JournalofHydrology0022-1694626 130120 November 2023 Raoul A. Collenteur, Christian Moeck, Mario Schirmer, and Steffen Birk. Analysis of nationwide ground- water monitoring networks using lum"
s41597-026-07353-6_reference.pdf,grobid_tei,full_tei_text,,doi,doi: 10.1016/j.jhydrol.2023.130120.URLhttps://www.sciencedirect.com/science/article/pii/S0022169423010624.GeologischeKartederSchweiz,https://doi.org/10.1016/j.jhydrol.2023.130120.URLhttps://www.sciencedirect.com/science/article/pii/S0022169423010624.GeologischeKartederSchweiz,"irk. Analysis of nationwide ground- water monitoring networks using lumped-parameter models. Journal of Hydrology, 626:130120, Novem- ber 2023. ISSN 0022-1694. doi: 10.1016/j.jhydrol.2023.130120.URLhttps://www.sciencedirect.com/science/article/pii/S0022169423010624.GeologischeKartederSchweiz 1:500000 -opendata.swiss Geologische Karte der Schweiz 1:500000 -opendata.swiss, . URL https://opendata.swiss/de/dataset/geologische-karte-der-schweiz-1-500000"
s41597-026-07353-6_reference.pdf,grobid_tei,full_tei_text,,doi,10.1371/journal.pone.0169748PLOSONE122169748,https://doi.org/10.1371/journal.pone.0169748PLOSONE122169748,"rdGeng MarioAntonioBauer-Marschallinger RodrigoGuevara RobertAVargas NielsHMacmillan Batjes GBJohan EloiLeenaars IchsaniRibeiro StephanWheeler BasMantel Kempen 10.1371/journal.pone.0169748PLOSONE122169748 February 2017 Publisher: Public Library of Science Tomislav Hengl, Jorge Mendes de Jesus, Gerard B. M. Heuvelink, Maria Ruiperez Gonzalez, Milan Kilibarda, Ale"
s41597-026-07353-6_reference.pdf,grobid_tei,full_tei_text,,doi,doi: 10.1371/journal.pone.0169748.URLhttps://doi.org/10.1371/journal.pone.0169748.Publisher:PublicLibraryofScience.GeorgeBüttner,https://doi.org/10.1371/journal.pone.0169748.URLhttps://doi.org/10.1371/journal.pone.0169748.Publisher:PublicLibraryofScience.GeorgeBüttner,"ani Wheeler, Stephan Mantel, and Bas Kempen. SoilGrids250m: Global gridded soil information based on machine learning. PLOS ONE, 12(2):e0169748, February 2017. doi: 10.1371/journal.pone.0169748.URLhttps://doi.org/10.1371/journal.pone.0169748.Publisher:PublicLibraryofScience.GeorgeBüttner JanFeranec GabrielJaffrain LászlóMari GergelyMaucha TomasSoukup The CORINE land cover 2000 project 2004 3 ddacbd5e-068f-4e52-a596-d606e8de7f40 George Büttner,"
s41597-026-07353-6_reference.pdf,grobid_tei,full_tei_text,,doi,10.1029/2018WR024418WaterResourcesResearch0043-13970,https://doi.org/10.1029/2018WR024418WaterResourcesResearch0043-13970,"gische-karte-der-schweiz-grundwasservorkommen-1-500000.Index-based characterization and quantification of groundwater dynamics BHeudorfer EHaaf KStahl RBarthel 10.1029/2018WR024418WaterResourcesResearch0043-13970 ja May 2019 B. Heudorfer, E. Haaf, K. Stahl, and R. Barthel. Index-based characterization and quantifica- tion of groundwater dynamics. Water Resources Researc"
